MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
244525,175362,1.91286E+13,Bc. Tereza Novotná DiS.,Samostatné zařízení nelékaře - jiné,Praha 4,14200,Zimova,1018/10,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,19128622,1,,CZ010,CZ0100,Praha 4,14200,Zimova,1018/10,Dentální hygienistka,ambulantní péče,,,50.00653275,14.45510396
244529,175361,2.91272E+13,DENTA Clinik spol. s r.o.,Samostatná ordinace PL - stomatologa,Praha 5,15000,Roentgenova,37/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@dentaclinik.cz,http://dentaclinik.cz,29127238,2,112,CZ010,CZ0100,Praha 11,14900,Chomutovická,1444/2,zubní lékařství,ambulantní péče,,Michal Kosteniuk,50.07465941,14.35333563
244531,175359,5.22421E+12,Mgr. Václav Ježek,Samostatné zařízení fyzioterapeuta,Praha 4,14700,Pod lysinami,481/18,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,vasekjez93@seznam.cz,,5224209,1,,CZ010,CZ0100,Praha 4,14700,Pod lysinami,481/18,Fyzioterapeut,zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská,,,50.02147209,14.41371507
244521,175350,1.77336E+13,Klára Dent s.r.o.,Samostatná ordinace PL - stomatologa,Praha 4,14900,Majerského,2039/23,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,17733626,2,112,CZ010,CZ0100,Praha 10,10900,Modenská,663/5,zubní lékařství,ambulantní péče,,Klára Palečková,50.03959503,14.50708481
244512,175343,2.27834E+12,Mgr. Gabriela Petráček,Samostatné zařízení nelékaře - jiné,Praha 7,17000,Korunovační,125/32,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,gabrielahavejova@gmail.com,,2278341,1,,CZ010,CZ0100,Praha 7,17000,Korunovační,125/32,Ergoterapeut,ambulantní péče,,,50.10194988,14.41691872
244504,175341,8.08676E+12,MUDr. Andranik Sargsjan,Samostatná ordinace lékaře specialisty,Praha 4,14000,Kischova,1732/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,sa.andranik@gmail.com,,8086761,1,,CZ010,CZ0100,Praha 9,19000,Českomoravská,2510/19,anesteziologie a intenzivní medicína,ambulantní péče,,,50.05620687,14.43311598
244490,175330,1.18048E+13,The Body Experts s.r.o.,Samostatné zařízení fyzioterapeuta,Praha 8,18600,Pobřežní,369/28,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@bodyexperts.cz,,11804785,2,112,CZ010,CZ0100,Praha 10,10900,Hornoměcholupská,690/148,Fyzioterapeut,ambulantní péče,,Irena Krupíková,50.09328312,14.44496964
244492,175329,1.96526E+13,Ing. Dominika Lukešová,Samostatné zařízení fyzioterapeuta,Praha 4,14000,Roškotova,1717/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,19652551,1,,CZ010,CZ0100,Praha 4,14000,Roškotova,1717/2,Fyzioterapeut,ambulantní péče,,,50.04080702,14.42918019
244487,175328,8.29989E+12,"Váš praktik s.r.o., Praha 4",Samost. ordinace všeob. prakt. lékaře,Praha 4,14000,Budějovická,778/3a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,8299889,2,112,CZ063,CZ0631,Ždírec nad Doubravou,58264,,105,všeobecné praktické lékařství,ambulantní péče,,"Jan Pavel Novák, Naděžda Havránková",50.04893544,14.44323895
244459,175312,1.94775E+13,DIAcentrum dr. Lupínkové s.r.o.,Samostatná ordinace lékaře specialisty,Praha 8,18200,Čumpelíkova,1764/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,jana.lupinkova@seznam.cz,,19477481,2,112,CZ010,CZ0100,Praha 1,11000,Na příkopě,859/22,endokrinologie a diabetologie,ambulantní péče,,Jana Lupínková,50.12663347,14.46139982
244456,175309,1.71015E+13,Eternal Clinic s.r.o.,Samostatná ordinace lékaře specialisty,Praha 8,18000,Chlumčanského,497/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,n.nguyenová@gmail.com,,17101476,2,112,CZ010,CZ0100,Praha 8,18000,Chlumčanského,497/5,cévní chirurgie,ambulantní péče,,Petr Křiváček,50.11464463,14.46760754
244462,175306,2.68631E+13,Lékárna AVE s.r.o.,Lékárna,Praha 10,10800,Počernická,699/62e,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://www.lekarnaave.cz,26863090,2,112,CZ010,CZ0100,Praha 5,10800,Počernická,699/62,praktické lékárenství,,lékárenská péče,Hana Sembdnerová,50.08039183,14.50080784
244451,175291,1.92771E+13,Novus Pons s.r.o.,Samostatná ordinace lékaře specialisty,Praha 10,10800,Plaňanská,573/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,petrco222@gmail.com,,19277067,2,112,CZ010,CZ0100,Praha 3,13000,Korunní,1171/79,"lékařská psychoterapie, návykové nemoci, psychiatrie",ambulantní péče,,Petr Popov,50.08021644,14.50124258
244452,175290,7.33699E+12,DB clinic Praha s.r.o.,Samostatná ordinace PL - stomatologa,Praha 4,14200,Vídeňská,1083,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://dbclinic.com,7336993,2,112,CZ010,CZ0100,Praha 2,12000,Balbínova,392/4,zubní lékařství,ambulantní péče,,Abdulla Aladeeb,50.01723048,14.46583658
244436,175280,1.7909E+13,HESIRE s.r.o.,Samostatná ordinace PL - stomatologa,Praha 5,15000,Kobrova,3354/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,smid@hesire.cz,,17909015,2,112,CZ010,CZ0100,Praha 5,15800,Kačírkova,1016/15,zubní lékařství,ambulantní péče,,Jan Šmíd,50.07424811,14.39756488
244434,175279,1.17367E+13,Bc. Ivana Farkašová,Samostatné zařízení fyzioterapeuta,Praha 4,14000,Roškotova,1717/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,farkasova19@seznam.cz,,11736674,1,,CZ010,CZ0100,Praha 4,14000,Roškotova,1717/2,Fyzioterapeut,ambulantní péče,,,50.04080702,14.42918019
244430,175278,8.86625E+13,Aneta Ungerová DiS.,Samostatné zařízení nelékaře - jiné,Praha 4,14800,K Libuši,57/30,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,ungerova.anet@gmail.com,,88662501,1,,CZ010,CZ0100,Praha 4,14800,K Libuši,57/30,Dentální hygienistka,ambulantní péče,,,50.01343996,14.48134446
244431,175275,7.25413E+13,MUDr. Róbert Tomáš Ph.D.,Samostatná ordinace lékaře specialisty,Praha 4,14900,Hviezdoslavova,509/25,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20235E+11,,robert.tomas@volny.cz,www.tomedica.cz,72541300,1,,CZ010,CZ0100,Praha 2,12000,Londýnská,160/39,neurochirurgie,ambulantní péče,,,50.03406991,14.52754692
244423,175270,2.85113E+13,"ČESKÁ LÉKÁRNA HOLDING, a.s., Dr. Max Lékárna",Lékárna,Praha 7,17000,Tovární,1342/12,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://www.drmax.cz,28511298,2,121,CZ064,CZ0642,Brno,60200,Nové sady,996/25,praktické lékárenství,,lékárenská péče,"Adriána Bačinská, Daniel Hřivnáč, Diana Páleníková, Iveta Šeďová, Jakub Matějka, Jan Bureš, Jana Doležalová, Jana Kašková, Jana Pravdová, Kamil Marták, Lucie Malotinová, Lukáš Toman, Markéta Myšíková, Martin Brychta, Mgr. Dana Kaltenbrunerová, Mgr. Daniela Vondráčková, Milena Švecová, Miroslava Steňková, Oleksandra Stanchak, Petr Harant, Petra Červinková, PharmDr. Barbora Kučerová, PharmDr. Iva Vondrášková, PharmDr. Judita Konczová",50.10238721,14.44656629
244418,175269,1.94344E+13,Zubní laboratoř Mánesova s.r.o.,Samostatná stomatologická laboratoř,Praha 2,12000,Mánesova,917/28,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,matejickova@dcmanesova.cz,,19434413,2,112,CZ010,CZ0100,Praha 2,12000,Mánesova,917/28,Zubní technik,ambulantní péče,,Martin Panovec,50.07817554,14.43834318
244425,175268,8.91758E+12,Mgr. Jitka Ludvíčková,Samostatné zařízení nelékaře - jiné,Praha 8,18000,Chlumčanského,497/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,jitka@skolapapani.cz,,8917582,1,,CZ010,CZ0100,Praha 8,18000,Chlumčanského,497/5,Ergoterapeut,ambulantní péče,,,50.11464463,14.46760754
244421,175267,2.42547E+13,Zlatý Garant s.r.o.,Samostatná ordinace PL - stomatologa,Praha 9,19800,Kuttelwascherova,921/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,igor.jemilev@seznam.cz,www.magicsmile.cz,24254681,2,112,CZ010,CZ0100,Praha 1,12000,Karlovo náměstí,292/15,zubní lékařství,ambulantní péče,,Igor Jemilev,50.10479676,14.57935307
244417,175264,8.69062E+12,Stomatologie Olšanská s.r.o.,Samostatná ordinace PL - stomatologa,Praha 6,16300,Socháňova,1221/25,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20777E+11,,info@dentvita.cz,,8690618,2,112,CZ010,CZ0100,Praha 3,13000,Olšanská,2666/7,zubní lékařství,ambulantní péče,,Ivan Zolarek,50.06499665,14.30270586
244408,175261,1.71209E+13,Stomatochirurgie Zadák s.r.o.,Samostatná ordinace PL - stomatologa,Praha 9,19000,U vysočanského pivovaru,701/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@zubariupivovaru.cz,,17120900,2,112,CZ010,CZ0100,Praha 9,19000,Nemocniční,582/8,zubní lékařství,primární ambulantní péče,,Jakub Zadák,50.10855399,14.50699641
244399,175258,1.71076E+13,Zubní ordinace Zadáková s.r.o.,Samostatná ordinace PL - stomatologa,Praha 9,19000,U vysočanského pivovaru,701/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@zubariupivovaru.cz,,17107555,2,112,CZ010,CZ0100,Praha 9,19000,Nemocniční,582/8,zubní lékařství,primární ambulantní péče,,Karin Zadáková,50.10855399,14.50699641
118966,175257,4.80405E+13,SPONDEO s.r.o.,"Poskytovatel amb. služeb (do 5 oborů), Samost. ordinace všeob. prakt. lékaře",Praha 5,15000,Kartouzská,204/6,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20273E+11,,spondeo@spondeo.cz,http://www.spondeo.cz,48040452,2,112,CZ010,CZ0100,Praha 5,15000,Kartouzská,204/6,"všeobecné praktické lékařství, vnitřní lékařství, chirurgie",ambulantní péče,,MUDr. Dubravka Jaganjacová,50.07427676,14.40153974
244407,175255,1.96138E+13,Mgr. Dominika Mühlová,Samostatné zařízení fyzioterapeuta,Praha 4,14000,Na květnici,1064/17,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,19613792,1,,CZ010,CZ0100,Praha 4,14000,Na květnici,1064/17,Fyzioterapeut,zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská,,,50.06042408,14.44274369
244401,175254,1.96214E+13,MUDr. Tereza Hájková,Samostatná ordinace lékaře specialisty,Praha 2,12000,Londýnská,160/39,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,19621434,1,,CZ010,CZ0100,Praha 2,12000,Londýnská,160/39,cévní chirurgie,ambulantní péče,,,50.07330207,14.43412954
244377,175216,1.73669E+13,Karolína Jasmína Matějovská DiS.,Samostatné zařízení nelékaře - jiné,Praha 4,14900,Majerského,2036/17,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,carolina.matejovska@seznam.cz,,17366861,1,,CZ051,CZ0513,Liberec,46001,Zborovská,839/8,Dentální hygienistka,specializovaná ambulantní péče,,,50.03978286,14.50780966
244371,175214,1.78598E+13,Odien Health Services s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 9,19900,Tupolevova,676,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20739E+11,,info@recupera.cz,www.recupera.cz,17859786,2,112,CZ010,CZ0100,Praha 9,19900,Tupolevova,676,"Fyzioterapeut, všeobecné praktické lékařství",ambulantní péče,,"Čestmír Novák, Miroslav Manda",50.14405212,14.50683991
244365,175213,1.94699E+13,Gyno Tech s.r.o.,Samostatná ordinace PL - gynekologa,Praha 4,14100,Svojšovická,3159/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@gynotech.cz,,19469926,2,112,CZ010,CZ0100,Praha 5,15200,Ondrákové,1286/4,gynekologie a porodnictví,ambulantní péče,,Tetiana Kazakova,50.04646227,14.49010999
244369,175211,1.93839E+13,Klinika Carpe Bohemia s.r.o.,Samostatná ordinace lékaře specialisty,Praha 5,15000,Arbesovo náměstí,314/10,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,cerny.kam@seznam.cz,,19383932,2,112,CZ010,CZ0100,Praha 1,11000,Václavské náměstí,800/50,"dětská a dorostová psychiatrie, psychiatrie",ambulantní péče,,Kamil Černý,50.0768539,14.40503927
244360,175195,4.48692E+12,ALENSA MEDICAL s.r.o.,Oční optika,Praha 2,12000,Lazarská,13/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,4486919,2,112,CZ010,CZ0100,Praha 9,19000,Českomoravská,2408/1,Optometrista,ambulantní péče,,Kristýna Štěbetáková,50.07900121,14.42147408
244351,175192,9.40565E+13,LípaDent Hůrka s.r.o.,Samostatná ordinace PL - stomatologa,Praha 5,15800,Seydlerova,2451/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,johnovad@seznam.cz,,19406495,2,112,CZ010,CZ0100,Praha 5,15800,Seydlerova,2451/8,zubní lékařství,ambulantní péče,,Dagmar Johnová,50.05078195,14.3473781
244350,175191,1.19062E+13,MAX DENTAL CARE s.r.o.,Samostatná ordinace PL - stomatologa,Praha 4,14000,Za Zelenou liškou,953/1a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,holiakmaksym@post.cz,,11906235,2,112,CZ010,CZ0100,Praha 10,10600,Jasmínová,2687/46,zubní lékařství,ambulantní péče,,Maksym Holiak,50.0458448,14.44257733
244337,175179,1.41762E+13,Nadezhda Georgieva Vidolova Brabcova,Samostatná ordinace lékaře specialisty,Praha 1,11000,Maiselova,42/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,nadezhda.vidolova@gmail.cz,,14176157,1,,CZ010,CZ0100,Praha 1,11000,Maiselova,42/19,dermatovenerologie,ambulantní péče,,,50.09008323,14.41825468
244330,175177,5.669E+12,MEDICINA PLUS Ambulance s.r.o.,"Poskytovatel amb. služeb (do 5 oborů), Samostatné zařízení logopeda",Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20285E+11,,petra.valentova@medicinaplus.cz,www.medicinaplus.cz,5668999,2,112,CZ010,CZ0100,Praha 4,14000,Hvězdova,1601,"dětská neurologie, Fyzioterapeut, Klinický logoped, dětská urologie, ortopedie a traumatologie pohybového ústrojí, neurologie",ambulantní péče,,"Dárius Filip Trnka, Jana Haberlová, Jiří Záhorka, Petra Valentová, Zdeněk Dítě",50.04252514,14.45107296
244327,175176,1.915E+13,Esteva s.r.o.,Samostatné zařízení fyzioterapeuta,Praha 8,18000,Chlumčanského,497/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,ondrej.fortunik@gmail.com,,19150008,2,112,CZ010,CZ0100,Praha 2,12000,Varšavská,715/36,Fyzioterapeut,ambulantní péče,,Lucie Fortuníková,50.11464463,14.46760754
244326,175175,1.72086E+13,SEYES HEALTHCARE s.r.o.,Samostatné zařízení nelékaře - jiné,Praha 4,14000,Táborská,325/57,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,17208645,2,112,CZ010,CZ0100,Praha 2,12000,Francouzská,172/30,Nutriční terapeut,ambulantní péče,,Tereza Schovalová,50.06298686,14.44123672
244306,175171,1.80113E+13,Kid Dent s.r.o.,Samostatná ordinace PL - stomatologa,Praha 5,15000,Klicperova,550/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,slavka.nemesh@email.cz,,18011276,2,112,CZ010,CZ0100,Praha 5,15600,U stárovny,677,zubní lékařství,ambulantní péče,,Jaroslava Nemeš,50.06944139,14.40256717
244310,175170,1.42553E+13,ARMANDI THERAPY CENTER s.r.o.,Samostatné zařízení fyzioterapeuta,Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,herdova@atc.life,,14255278,2,112,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,Fyzioterapeut,ambulantní péče,,Lukáš Jordak,50.04252514,14.45107296
226375,175169,6.07045E+12,EliteMedical s.r.o.,Poskytovatel amb. služeb (nad 5 oborů),Praha 1,11000,Na příkopě,859/22,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20273E+11,,aserova@elitemedical.cz,https://www.elitemedical.eu/,6070451,2,112,CZ010,CZ0100,Praha 1,11000,Na příkopě,859/22,"pracovní lékařství, Fyzioterapeut, všeobecné praktické lékařství, vnitřní lékařství, urologie, urologie, urologie, radiologie a zobrazovací metody, psychiatrie, pneumologie a ftizeologie, neurologie, klinická onkologie, kardiologie, endokrinologie a diabetologie, endokrinologie a diabetologie, dermatovenerologie","ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - návštěvní služba",,"Anna Fričová, Tomáš Rychnovský",50.08641017,14.42732469
241833,175168,1.08338E+13,Clinic4u s.r.o.,"Poskytovatel amb. služeb (do 5 oborů), Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost, Samostatná ordinace PL - gynekologa",Praha 1,11000,Vodičkova,1935/38,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,drssv.85@gmail.com,,10833790,2,112,CZ010,CZ0100,Praha 1,11000,Vodičkova,1935/38,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost, gynekologie a porodnictví",ambulantní péče,,Sahdev Sharma,50.08167049,14.42556816
244303,175164,2.85113E+13,"ČESKÁ LÉKÁRNA HOLDING, a.s., Dr. Max Lékárna",Lékárna,Praha 5,15600,Žitavského,497,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://www.drmax.cz,28511298,2,121,CZ064,CZ0642,Brno,60200,Nové sady,996/25,praktické lékárenství,,lékárenská péče,"Adriána Bačinská, Daniel Hřivnáč, Diana Páleníková, Iveta Šeďová, Jakub Matějka, Jan Bureš, Jana Doležalová, Jana Kašková, Jana Pravdová, Kamil Marták, Lucie Malotinová, Lukáš Toman, Markéta Myšíková, Martin Brychta, Mgr. Dana Kaltenbrunerová, Mgr. Daniela Vondráčková, Milena Švecová, Miroslava Steňková, Oleksandra Stanchak, Petr Harant, Petra Červinková, PharmDr. Barbora Kučerová, PharmDr. Iva Vondrášková, PharmDr. Judita Konczová",49.97382622,14.39543712
244302,175163,1.91237E+13,Gyneco Mente s.r.o.,Samostatná ordinace PL - gynekologa,Praha 3,13000,Pod Krejcárkem,975/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,r.burladyan@gynecomente.cz,,19123680,2,112,CZ010,CZ0100,Praha 1,11000,Václavské náměstí,808/66,gynekologie a porodnictví,ambulantní péče,,Slavomíra Bónová,50.09676364,14.47718467
244288,175152,4.14519E+12,Distribuovaná Klinika s.r.o.,"Poskytovatel amb. služeb (do 5 oborů), Samost. ordinace všeob. prakt. lékaře",Praha 3,13000,Hartigova,1814/146,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@dklinika.cz,https://www.distribuovana-klinika.cz/,4145186,2,112,CZ010,CZ0100,Praha 3,13000,Hartigova,1604/144,všeobecné praktické lékařství,ambulantní péče,,"Dana Emingerová, Eva Vojtová, Jan Kykal",50.09125752,14.47389802
244287,175151,1.93093E+13,Lenka Fechtnerová,Samostatná ordinace PL - stomatologa,Praha,11000,Senovážná,864/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,mddr.fechtnerova@gmail.com,,19309295,1,,CZ010,CZ0100,Praha 3,13000,Husinecká,663/33,zubní lékařství,ambulantní péče,,,,
244170,175123,1.76387E+13,AIRAMBULANCE CZ s.r.o.,Přeprava pacientů neodkladné péče,Praha,,K letišti,549,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@airambulance.cz,,17638739,2,112,CZ010,CZ0100,Praha 10,10200,Chudenická,1061/26,Všeobecná sestra,,přeprava pacientů neodkladné péče,Zdeněk Pašek,,
244246,175113,7.40243E+12,Mgr. Michal Přibyl,Samostatné zařízení fyzioterapeuta,Praha 2,12000,Budečská,2165/33,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,pribyl.mi@seznam.cz,,7402431,1,,CZ010,CZ0100,Praha 10,11101,Honzíkova,669/12,Fyzioterapeut,ambulantní péče,,,50.07648678,14.44182804
244238,175110,1.92579E+13,Pediatrie Vlková s.r.o.,Sam.ord.prakt.lékaře pro děti a dorost,Praha 4,14200,Tajovského,1310/4,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20241E+11,,mudr.vlkova@seznam.cz,,19257902,2,112,CZ010,CZ0100,Praha 4,14200,Tajovského,1310/4,praktické lékařství pro děti a dorost,ambulantní péče,,Petra Vlková,50.02173316,14.45406585
244213,175108,1.93979E+13,MUDr. Klára Kociánová,Samostatná ordinace PL - gynekologa,Praha 4,14000,Roškotova,1717/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,19397861,1,,CZ010,CZ0100,Praha 4,14000,Roškotova,1717/2,gynekologie a porodnictví,primární ambulantní péče,,,50.04080702,14.42918019
244236,175106,7.16116E+13,Mgr. Jana Emili Zlámaná,Samostatné zařízení psychologa,Praha 2,12800,Ladova,2042/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,"janaemilizlamana@gmail.com,zlamana@terapeutika.cz",,71611622,1,,CZ010,CZ0100,Praha 4,14100,Huťská,1751/8,Klinický psycholog,ambulantní péče,,,50.07002046,14.41648297
244235,175105,1.92885E+13,HEALTH PREVENTION s.r.o.,Domácí zdravotní péče,Praha 4,14000,Táborská,325/57,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,"info@unisan.cz,makulova@seyes.cz",,19288468,2,112,CZ010,CZ0100,Praha 4,14000,Táborská,325/57,"Všeobecná sestra, Všeobecná sestra",zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská,,Nataliia Gusieva,50.06298686,14.44123672
